5530,28
5550,31
5570,21
5590,34
5610,29
5630,24
5650,42
5670,44
5690,46
5710,36
5730,41
5750,40
5770,40
5790,38
5810,33
5830,37
5850,46
5870,40
5890,44
5910,28
5930,35
5950,36
5970,38
5990,26
6010,22
6030,24
6050,23
6070,21
6090,18
6110,20
6130,15
6150,17
6170,18
6190,16
6210,22
6230,21
6250,26
6270,19
6290,18
6310,18
6330,29
6350,17
6370,39
6390,23
6410,23
6430,24
6450,30
6470,35
6490,29
6510,36
6530,21
6550,24
6570,30
6590,30
6610,33
6630,22
6650,37
6670,26
6690,24
6710,21
6730,25
6750,11
6770,17
6790,13
6810,13
6830,18
6850,11
6870,7
6890,12
6910,4
6930,8
6950,4
6970,3
6990,2
7010,3
7030,3
7050,0
7070,1
7090,1
7110,2
7130,0
7150,1
7170,1
7190,0
7210,0
7230,1
7250,0
7270,0
7290,2
7310,0
7330,2
7350,0
7370,0
7390,0
7410,0
7430,0
7450,0
7470,0
7490,0
7510,0
7530,0
7550,2
7570,0
7590,0
7610,0
7630,0
7650,1
7670,1
7690,0
7710,0
7730,0
7750,0
7770,0
7790,1
7810,0
7830,0
7850,0
7870,0
7890,0
7910,1
7930,1
7950,0
7970,0
7990,0
8010,0
8030,1
8050,0
8070,0
8090,0
8110,0
8130,1
8150,0
8170,0
8190,0
8210,0
8230,2
8250,0
8270,0
8290,0
8310,0
8330,0
8350,0
8370,0
8390,0
8410,0
8430,0
8450,0
8470,1
8490,1
8510,0
8530,0
8550,0
8570,0
8590,0
8610,0
8630,0
8650,0
8670,0
8690,0
8710,0
8730,0
8750,0
8770,0
8790,0
8810,0
8830,0
8850,0
8870,0
8890,0
8910,0
8930,0
8950,0
8970,0
8990,0
9010,0
9030,1
9050,0
9070,0
9090,0
9110,1
9130,0
9150,0
9170,0
9190,0
9210,0
9230,1
9250,0
9270,0
9290,0
9310,0
9330,0
9350,0
9370,0
9390,0
9410,0
9430,0
9450,0
9470,0
9490,1
9510,1
9530,0
9550,0
9570,0
9590,0
9610,0
9630,1
9650,0
9670,0
9690,0
9710,0
9730,0
9750,0
9770,0
9790,0
9810,0
9830,0
9850,0
9870,0
9890,0
9910,0
9930,0
9950,0
9970,0
9990,0
10010,1
10030,0
10050,0
10070,0
10090,0
10110,0
10130,0
10150,0
10170,1
10190,0
10210,0
10230,0
10250,1
10270,0
10290,0
10310,0
10330,0
10350,0
10370,0
10390,0
10410,0
10430,0
10450,0
10470,0
10490,0
10510,0
10530,0
10550,0
10570,0
10590,0
10610,0
10630,0
10650,0
10670,0
10690,0
10710,0
10730,0
10750,0
10770,0
10790,0
10810,0
10830,0
10850,0
10870,0
10890,0
10910,0
10930,0
10950,0
10970,0
10990,0
11010,0
11030,0
11050,0
11070,0
11090,1
11110,0
11130,0
11150,0
11170,1
11190,0
11210,0
11230,0
11250,0
11270,0
11290,0
11310,0
11330,0
11350,0
11370,0
11390,1
11410,0
11430,0
11450,0
11470,0
11490,0
11510,0
11530,0
11550,0
11570,0
11590,0
11610,0
11630,0
11650,0
11670,0
11690,0
11710,0
11730,0
11750,0
11770,0
11790,0
11810,0
11830,0
11850,0
11870,0
11890,0
11910,0
11930,0
11950,0
11970,0
11990,0
12010,0
12030,0
12050,0
12070,0
12090,0
12110,0
12130,0
12150,0
12170,0
12190,0
12210,0
12230,0
12250,0
12270,0
12290,0
12310,0
12330,0
12350,0
12370,0
12390,0
12410,0
12430,0
12450,0
12470,0
12490,0
12510,0
12530,0
12550,0
12570,0
12590,0
12610,0
12630,0
12650,0
12670,0
12690,0
12710,0
12730,0
12750,0
12770,0
12790,0
12810,0
12830,0
12850,0
12870,0
12890,0
12910,0
12930,0
12950,0
12970,0
12990,0
13010,0
13030,0
13050,0
13070,0
13090,0
13110,0
13130,0
13150,0
13170,0
13190,0
13210,0
13230,0
13250,0
13270,0
13290,0
13310,0
13330,0
13350,0
13370,0
13390,0
13410,0
13430,0
13450,0
13470,0
13490,0
13510,0
13530,0
13550,0
13570,0
13590,0
13610,0
13630,0
13650,0
13670,0
13690,0
13710,0
13730,0
13750,0
13770,0
13790,0
13810,0
13830,0
13850,0
13870,0
13890,0
13910,0
13930,0
13950,0
13970,0
13990,0
14010,0
14030,0
14050,0
14070,0
14090,0
14110,0
14130,0
14150,0
14170,0
14190,0
14210,0
14230,0
14250,0
14270,0
14290,0
14310,0
14330,0
14350,0
14370,0
14390,0
14410,0
14430,0
14450,0
14470,0
14490,0
14510,0
14530,0
14550,0
14570,0
14590,0
14610,0
14630,0
14650,0
14670,0
14690,0
14710,0
14730,0
14750,0
14770,0
14790,0
14810,0
14830,0
14850,0
14870,0
14890,0
14910,0
14930,0
14950,0
14970,0
14990,0
15010,0
15030,0
15050,0
15070,0
15090,0
15110,0
15130,0
15150,0
15170,0
15190,0
15210,0
15230,0
15250,0
15270,0
15290,0
15310,0
15330,0
15350,0
15370,0
15390,0
15410,0
15430,0
15450,0
15470,0
15490,0
15510,0
15530,0
15550,0
15570,0
15590,0
15610,0
15630,0
15650,0
15670,0
15690,0
15710,0
15730,0
15750,0
15770,0
15790,0
15810,0
15830,0
15850,0
15870,0
15890,0
15910,0
15930,0
15950,0
15970,0
15990,0
16010,0
16030,0
16050,0
16070,0
16090,0
16110,0
16130,0
16150,0
16170,0
16190,0
16210,0
16230,0
16250,0
16270,0
16290,0
16310,0
16330,0
16350,0
16370,0
16390,0
16410,0
16430,0
16450,0
16470,0
16490,0
16510,0
16530,0
16550,0
16570,0
16590,0
16610,0
16630,0
16650,0
16670,0
16690,0
16710,0
16730,0
16750,0
16770,0
16790,0
16810,0
16830,0
16850,0
16870,0
16890,0
16910,0
16930,0
16950,0
16970,0
16990,0
17010,0
17030,0
17050,0
17070,0
17090,0
17110,0
17130,0
17150,0
17170,0
17190,0
17210,0
17230,0
17250,0
17270,0
17290,0
17310,0
17330,0
17350,0
17370,0
17390,0
17410,0
17430,0
17450,0
17470,0
17490,0
17510,0
17530,0
17550,0
17570,0
17590,0
17610,0
17630,0
17650,0
17670,0
17690,0
17710,0
17730,0
17750,0
17770,0
17790,0
17810,0
17830,0
17850,0
17870,0
17890,0
17910,0
17930,0
17950,0
17970,0
17990,0
18010,0
18030,0
18050,0
18070,0
18090,0
18110,0
18130,0
18150,0
18170,0
18190,0
18210,0
18230,0
18250,0
18270,0
18290,0
18310,0
18330,0
18350,0
18370,0
18390,0
18410,0
18430,0
18450,0
18470,0
18490,0
18510,0
18530,0
18550,0
18570,0
18590,0
18610,0
18630,0
18650,0
18670,0
18690,0
18710,0
18730,0
18750,0
18770,0
18790,0
18810,0
18830,0
18850,0
18870,0
18890,0
18910,0
18930,0
18950,0
18970,0
18990,0
19010,0
19030,0
19050,0
19070,0
19090,0
19110,0
19130,0
19150,0
19170,0
19190,0
19210,0
19230,0
19250,0
19270,0
19290,0
19310,0
19330,0
19350,0
19370,0
19390,0
19410,0
19430,0
19450,0
19470,0
19490,0
19510,0
19530,0
19550,0
19570,0
19590,0
19610,0
19630,0
19650,0
19670,0
19690,0
19710,0
19730,0
19750,0
19770,0
19790,0
19810,0
19830,0
19850,0
19870,0
19890,0
19910,0
19930,0
19950,0
19970,0
19990,0
20010,0
20030,0
20050,0
20070,0
20090,0
20110,0
20130,0
20150,0
20170,0
20190,0
20210,0
20230,0
20250,0
20270,0
20290,0
20310,0
20330,0
20350,0
20370,0
20390,0
20410,0
20430,0
20450,0
20470,0
20490,0
20510,0
20530,0
20550,0
20570,0
20590,0
20610,0
20630,0
20650,0
20670,0
20690,0
20710,0
20730,0
20750,0
20770,0
20790,0
20810,0
20830,0
20850,0
20870,0
20890,0
20910,0
20930,0
20950,0
20970,0
20990,0
21010,0
21030,0
21050,0
21070,0
21090,0
21110,0
21130,0
21150,0
21170,0
21190,0
21210,0
21230,0
21250,0
21270,0
21290,0
21310,0
21330,0
21350,0
21370,0
21390,0
21410,0
21430,0
21450,0
21470,0
21490,0
21510,0
21530,0
21550,0
21570,0
21590,0
21610,0
21630,0
21650,0
21670,0
21690,0
21710,0
21730,0
21750,0
21770,0
21790,0
21810,0
21830,0
21850,0
21870,0
21890,0
21910,0
21930,0
21950,0
21970,0
21990,0
22010,0
22030,0
22050,0
22070,0
22090,0
22110,0
22130,0
22150,0
22170,0
22190,0
22210,0
22230,0
22250,0
22270,0
22290,0
22310,0
22330,0
22350,0
22370,0
22390,0
22410,0
22430,0
22450,0
22470,0
22490,0
22510,0
22530,0
22550,0
22570,0
22590,0
22610,0
22630,0
22650,0
22670,0
22690,0
22710,0
22730,0
22750,0
22770,0
22790,0
22810,0
22830,0
22850,0
22870,0
22890,0
22910,0
22930,0
22950,0
22970,0
22990,0
23010,0
23030,0
23050,0
23070,0
23090,0
23110,0
23130,0
23150,0
23170,0
23190,0
23210,0
23230,0
23250,0
23270,0
23290,0
23310,0
23330,0
23350,0
23370,0
23390,0
23410,0
23430,0
23450,0
23470,0
23490,0
23510,0
23530,0
23550,0
23570,0
23590,0
23610,0
23630,0
23650,0
23670,0
23690,0
23710,0
23730,0
23750,0
23770,0
23790,0
23810,0
23830,0
23850,0
23870,0
23890,0
23910,0
23930,0
23950,0
23970,0
23990,0
24010,0
24030,0
24050,0
24070,0
24090,0
24110,0
24130,0
24150,0
24170,0
24190,0
24210,0
24230,0
24250,0
24270,0
24290,0
24310,0
24330,0
24350,0
24370,0
24390,0
24410,0
24430,0
24450,0
24470,0
24490,0
24510,0
24530,0
24550,0
24570,0
24590,0
24610,0
24630,0
24650,0
24670,0
24690,0
24710,0
24730,0
24750,0
24770,0
24790,0
24810,0
24830,0
24850,0
24870,0
24890,0
24910,0
24930,0
24950,0
24970,0
24990,0
25010,0
25030,0
25050,0
25070,0
25090,0
25110,0
25130,0
25150,0
25170,0
25190,0
25210,0
25230,0
25250,0
25270,0
25290,0
25310,0
25330,0
25350,0
25370,0
25390,0
25410,0
25430,0
25450,0
25470,0
25490,0
25510,0
25530,0
25550,0
25570,0
25590,0
25610,0
25630,0
25650,0
25670,0
25690,0
25710,0
25730,0
25750,0
25770,0
25790,0
25810,0
25830,0
25850,0
25870,0
25890,0
25910,0
25930,0
25950,0
25970,0
25990,0
26010,0
26030,0
26050,0
26070,0
26090,0
26110,0
26130,0
26150,0
26170,0
26190,0
26210,0
26230,0
26250,0
26270,0
26290,0
26310,0
26330,0
26350,0
26370,0
26390,0
26410,0
26430,0
26450,0
26470,0
26490,0
26510,0
26530,0
26550,0
26570,0
26590,0
26610,0
26630,0
26650,0
26670,0
26690,0
26710,0
26730,0
26750,0
26770,0
26790,0
26810,0
26830,0
26850,0
26870,0
26890,0
26910,0
26930,0
26950,0
26970,0
26990,0
27010,0
27030,0
27050,0
27070,0
27090,0
27110,0
27130,0
27150,0
27170,0
27190,0
27210,0
27230,0
27250,0
27270,0
27290,0
27310,0
27330,0
27350,0
27370,0
27390,0
27410,0
27430,0
27450,0
27470,0
27490,0
27510,0
27530,0
27550,0
27570,0
27590,0
27610,0
27630,0
27650,0
27670,0
27690,0
27710,0
27730,0
27750,0
27770,0
27790,0
27810,0
27830,0
27850,0
27870,0
27890,0
27910,0
27930,0
27950,0
27970,0
27990,0
28010,0
28030,0
28050,0
28070,0
28090,0
28110,0
28130,0
28150,0
28170,0
28190,0
28210,0
28230,0
28250,0
28270,0
28290,0
28310,0
28330,0
28350,0
28370,0
28390,0
28410,0
28430,0
28450,0
28470,0
28490,0
28510,0
28530,0
28550,0
28570,0
28590,0
28610,0
28630,0
28650,0
28670,0
28690,0
28710,0
28730,0
28750,0
28770,0
28790,0
28810,0
28830,0
28850,0
28870,0
28890,0
28910,0
28930,0
28950,0
28970,0
28990,0
29010,0
29030,0
29050,0
29070,0
29090,0
29110,0
29130,0
29150,0
29170,0
29190,0
29210,0
29230,0
29250,0
29270,0
29290,0
29310,0
29330,0
29350,0
29370,0
29390,0
29410,0
29430,0
29450,0
29470,0
29490,0
29510,0
29530,0
29550,0
29570,0
29590,0
29610,0
29630,0
29650,0
29670,0
29690,0
29710,0
29730,0
29750,0
29770,0
29790,0
29810,0
29830,0
29850,0
29870,0
29890,0
29910,0
29930,0
29950,0
29970,0
29990,0
30010,0
30030,0
30050,0
30070,0
30090,0
30110,0
30130,0
30150,0
30170,0
30190,0
30210,0
30230,0
30250,0
30270,0
30290,0
30310,0
30330,0
30350,0
30370,0
30390,0
30410,0
30430,0
30450,0
30470,0
30490,0
30510,0
30530,0
30550,0
30570,0
30590,0
30610,0
30630,0
30650,0
30670,0
30690,0
30710,0
30730,0
30750,0
30770,0
30790,0
30810,0
30830,0
30850,0
30870,0
30890,0
30910,0
30930,0
30950,0
30970,0
30990,0
31010,0
31030,0
31050,0
31070,0
31090,0
31110,0
31130,0
31150,0
31170,0
31190,0
31210,0
31230,0
31250,0
31270,0
31290,0
31310,0
31330,0
31350,0
31370,0
31390,0
31410,0
31430,0
31450,0
31470,0
31490,0
31510,0
31530,0
31550,0
31570,0
31590,0
31610,0
31630,0
31650,0
31670,0
31690,0
31710,0
31730,0
31750,0
31770,0
31790,0
31810,0
31830,0
31850,0
31870,0
31890,0
31910,0
31930,0
31950,0
31970,0
31990,0
32010,0
32030,0
32050,0
32070,0
32090,0
32110,0
32130,0
32150,0
32170,0
32190,0
32210,0
32230,0
32250,0
32270,0
32290,0
32310,0
32330,0
32350,0
32370,0
32390,0
32410,0
32430,0
32450,0
32470,0
32490,0
32510,0
32530,0
32550,0
32570,0
32590,0
32610,0
32630,0
32650,0
32670,0
32690,0
32710,0
32730,0
32750,0
32770,0
32790,0
32810,0
32830,0
32850,0
32870,0
32890,0
32910,0
32930,0
32950,0
32970,0
32990,0
33010,0
33030,0
33050,0
33070,0
33090,0
33110,0
33130,0
33150,0
33170,0
33190,0
33210,0
33230,0
33250,0
33270,0
33290,0
33310,0
33330,0
33350,0
33370,0
33390,0
33410,0
33430,0
33450,0
33470,0
33490,0
33510,0
33530,0
33550,0
33570,0
33590,0
33610,0
33630,0
33650,0
33670,0
33690,0
33710,0
33730,0
33750,0
33770,0
33790,0
33810,0
33830,0
33850,0
33870,0
33890,0
33910,0
33930,0
33950,0
33970,0
33990,0
34010,0
34030,0
34050,0
34070,0
34090,0
34110,0
34130,0
34150,0
34170,0
34190,0
34210,0
34230,0
34250,0
34270,0
34290,0
34310,0
34330,0
34350,0
34370,0
34390,0
34410,0
34430,0
34450,0
34470,0
34490,0
34510,0
34530,0
34550,0
34570,0
34590,0
34610,0
34630,0
34650,0
34670,0
34690,0
34710,0
34730,0
34750,0
34770,0
34790,0
34810,0
34830,0
34850,0
34870,0
34890,0
34910,0
34930,0
34950,0
34970,0
34990,0
35010,0
35030,0
35050,0
35070,0
35090,0
35110,0
35130,0
35150,0
35170,0
35190,0
35210,0
35230,0
35250,0
35270,0
35290,0
35310,0
35330,0
35350,0
35370,0
35390,0
35410,0
35430,0
35450,0
35470,0
35490,0
35510,0
35530,0
35550,0
35570,0
35590,0
35610,0
35630,0
35650,0
35670,0
35690,0
35710,0
35730,0
35750,0
35770,0
35790,0
35810,0
35830,0
35850,0
35870,0
35890,0
35910,0
35930,0
35950,0
35970,0
35990,0
36010,0
36030,0
36050,0
36070,0
36090,0
36110,0
36130,0
36150,0
36170,0
36190,0
36210,0
36230,0
36250,0
36270,0
36290,0
36310,0
36330,0
36350,0
36370,0
36390,0
36410,0
36430,0
36450,0
36470,0
36490,0
36510,0
36530,0
36550,0
36570,0
36590,0
36610,0
36630,0
36650,0
36670,0
36690,0
36710,0
36730,0
36750,0
36770,0
36790,0
36810,0
36830,0
36850,0
36870,0
36890,0
36910,0
36930,0
36950,0
36970,0
36990,0
37010,0
37030,0
37050,0
37070,0
37090,0
37110,0
37130,0
37150,0
37170,0
37190,0
37210,0
37230,0
37250,0
37270,0
37290,0
37310,0
37330,0
37350,0
37370,0
37390,0
37410,0
37430,0
37450,0
37470,0
37490,0
37510,0
37530,0
37550,0
37570,0
37590,0
37610,0
37630,0
37650,0
37670,0
37690,0
37710,0
37730,0
37750,0
37770,0
37790,0
37810,0
37830,0
37850,0
37870,0
37890,0
37910,0
37930,0
37950,0
37970,0
37990,0
38010,0
38030,0
38050,0
38070,0
38090,0
38110,0
38130,0
38150,0
38170,0
38190,0
38210,0
38230,0
38250,0
38270,0
38290,0
38310,0
38330,0
38350,0
38370,0
38390,0
38410,0
38430,0
38450,0
38470,0
38490,0
38510,0
38530,0
38550,0
38570,0
38590,0
38610,0
38630,0
38650,0
38670,0
38690,0
38710,0
38730,0
38750,0
38770,0
38790,0
38810,0
38830,0
38850,0
38870,0
38890,0
38910,0
38930,0
38950,0
38970,0
38990,0
39010,0
39030,0
39050,0
39070,0
39090,0
39110,0
39130,0
39150,0
39170,0
39190,0
39210,0
39230,0
39250,0
39270,0
39290,0
39310,0
39330,0
39350,0
39370,0
39390,0
39410,0
39430,0
39450,0
39470,0
39490,0
39510,0
39530,0
39550,0
39570,0
39590,0
39610,0
39630,0
39650,0
39670,0
39690,0
39710,0
39730,0
39750,0
39770,0
39790,0
39810,0
39830,0
39850,0
39870,0
39890,0
39910,0
39930,0
39950,0
39970,0
39990,0
40010,0
40030,0
40050,0
40070,0
40090,0
40110,0
40130,0
40150,0
40170,0
40190,0
40210,0
40230,0
40250,0
40270,0
40290,0
40310,0
40330,0
40350,0
40370,0
40390,0
40410,0
40430,0
40450,0
40470,0
40490,0
40510,0
40530,0
40550,0
40570,0
40590,0
40610,0
40630,0
40650,0
40670,0
40690,0
40710,0
40730,0
40750,0
40770,0
40790,0
40810,0
40830,0
40850,0
40870,0
40890,0
40910,0
40930,0
40950,0
40970,0
40990,0
41010,0
41030,0
41050,0
41070,0
41090,0
41110,0
41130,0
41150,0
41170,0
41190,0
41210,0
41230,0
41250,0
41270,0
41290,0
41310,0
41330,0
41350,0
41370,0
41390,0
41410,0
41430,0
41450,0
41470,0
41490,0
41510,0
41530,0
41550,0
41570,0
41590,0
41610,0
41630,0
41650,0
41670,0
41690,0
41710,0
41730,0
41750,0
41770,0
41790,0
41810,0
41830,0
41850,0
41870,0
41890,0
41910,0
41930,0
41950,0
41970,0
41990,0
42010,0
42030,0
42050,0
42070,0
42090,0
42110,0
42130,0
42150,0
42170,0
42190,0
42210,0
42230,0
42250,0
42270,0
42290,0
42310,0
42330,0
42350,0
42370,0
42390,0
42410,0
42430,0
42450,0
42470,0
42490,0
42510,0
42530,0
42550,0
42570,0
42590,0
42610,0
42630,0
42650,0
42670,0
42690,0
42710,0
42730,0
42750,0
42770,0
42790,0
42810,0
42830,0
42850,0
42870,0
42890,0
42910,0
42930,0
42950,0
42970,0
42990,0
43010,0
43030,0
43050,0
43070,0
43090,0
43110,0
43130,0
43150,0
43170,0
43190,0
43210,0
43230,0
43250,0
43270,0
43290,0
43310,0
43330,0
43350,0
43370,0
43390,0
43410,0
43430,0
43450,0
43470,0
43490,0
43510,0
43530,0
43550,0
43570,0
43590,0
43610,0
43630,0
43650,0
43670,0
43690,0
43710,0
43730,0
43750,0
43770,0
43790,0
43810,0
43830,0
43850,0
43870,0
43890,0
43910,0
43930,0
43950,0
43970,0
43990,0
44010,0
44030,0
44050,0
44070,0
44090,0
44110,0
44130,0
44150,0
44170,0
44190,0
44210,0
44230,0
44250,0
44270,0
44290,0
44310,0
44330,0
44350,0
44370,0
44390,0
44410,0
44430,0
44450,0
44470,0
44490,0
44510,0
44530,0
44550,0
44570,0
44590,0
44610,0
44630,0
44650,0
44670,0
44690,0
44710,0
44730,0
44750,0
44770,0
44790,0
44810,0
44830,0
44850,0
44870,0
44890,0
44910,0
44930,0
44950,0
44970,0
44990,0
45010,0
45030,0
45050,0
45070,0
45090,0
45110,0
45130,0
45150,0
45170,0
45190,0
45210,0
45230,0
45250,0
45270,0
45290,0
45310,0
45330,0
45350,0
45370,0
45390,0
45410,0
45430,0
45450,0
45470,0
45490,0
45510,0
45530,0
45550,0
45570,0
45590,0
45610,0
45630,0
45650,0
45670,0
45690,0
45710,0
45730,0
45750,0
45770,0
45790,0
45810,0
45830,0
45850,0
45870,0
45890,0
45910,0
45930,0
45950,0
45970,0
45990,0
46010,0
46030,0
46050,0
46070,0
46090,0
46110,0
46130,0
46150,0
46170,0
46190,0
46210,0
46230,0
46250,0
46270,0
46290,0
46310,0
46330,0
46350,0
46370,0
46390,0
46410,0
46430,0
46450,0
46470,0
46490,0
46510,0
46530,0
46550,0
46570,0
46590,0
46610,0
46630,0
46650,0
46670,0
46690,0
46710,0
46730,0
46750,0
46770,0
46790,0
46810,0
46830,0
46850,0
46870,0
46890,0
46910,0
46930,0
46950,0
46970,0
46990,0
47010,0
47030,0
47050,0
47070,0
47090,0
47110,0
47130,0
47150,0
47170,0
47190,0
47210,0
47230,0
47250,0
47270,0
47290,0
47310,0
47330,0
47350,0
47370,0
47390,0
47410,0
47430,0
47450,0
47470,0
47490,0
47510,0
47530,0
47550,0
47570,0
47590,0
47610,0
47630,0
47650,0
47670,0
47690,0
47710,0
47730,0
47750,0
47770,0
47790,0
47810,0
47830,0
47850,0
47870,0
47890,0
47910,0
47930,0
47950,0
47970,0
47990,0
48010,0
48030,0
48050,0
48070,0
48090,0
48110,0
48130,0
48150,0
48170,0
48190,0
48210,0
48230,0
48250,0
48270,0
48290,0
48310,0
48330,0
48350,0
48370,0
48390,0
48410,0
48430,0
48450,0
48470,0
48490,0
48510,0
48530,0
48550,0
48570,0
48590,0
48610,0
48630,0
48650,0
48670,0
48690,0
48710,0
48730,0
48750,0
48770,0
48790,0
48810,0
48830,0
48850,0
48870,0
48890,0
48910,0
48930,0
48950,0
48970,0
48990,0
49010,0
49030,0
49050,0
49070,0
49090,0
49110,0
49130,0
49150,0
49170,0
49190,0
49210,0
49230,0
49250,0
49270,0
49290,0
49310,0
49330,0
49350,0
49370,0
49390,0
49410,0
49430,0
49450,0
49470,0
49490,0
49510,0
49530,0
49550,0
49570,0
49590,0
49610,0
49630,0
49650,0
49670,0
49690,0
49710,0
49730,0
49750,0
49770,0
49790,0
49810,0
49830,0
49850,0
49870,0
49890,0
49910,0
49930,0
49950,0
49970,0
49990,0
50010,0
50030,0
50050,0
50070,0
50090,0
50110,0
50130,0
50150,0
50170,0
50190,0
50210,0
50230,0
50250,0
50270,0
50290,0
50310,0
50330,0
50350,0
50370,0
50390,0
50410,0
50430,0
50450,0
50470,0
50490,0
50510,0
50530,0
50550,0
50570,0
50590,0
50610,0
50630,0
50650,0
50670,0
50690,0
50710,0
50730,0
50750,0
50770,0
50790,0
50810,0
50830,0
50850,0
50870,0
50890,0
50910,0
50930,0
50950,0
50970,0
50990,0
51010,0
51030,0
51050,0
51070,0
51090,0
51110,0
51130,0
51150,0
51170,0
51190,0
51210,0
51230,0
51250,0
51270,0
51290,0
51310,0
51330,0
51350,0
51370,0
51390,0
51410,0
51430,0
51450,0
51470,0
51490,0
51510,0
51530,0
51550,0
51570,0
51590,0
51610,0
51630,0
51650,0
51670,0
51690,0
51710,0
51730,0
51750,0
51770,0
51790,0
51810,0
51830,0
51850,0
51870,0
51890,0
51910,0
51930,0
51950,0
51970,0
51990,0
52010,0
52030,0
52050,0
52070,0
52090,0
52110,0
52130,0
52150,0
52170,0
52190,0
52210,0
52230,0
52250,0
52270,0
52290,0
52310,0
52330,0
52350,0
52370,0
52390,0
52410,0
52430,0
52450,0
52470,0
52490,0
52510,0
52530,0
52550,0
52570,0
52590,0
52610,0
52630,0
52650,0
52670,0
52690,0
52710,0
52730,0
52750,0
52770,0
52790,0
52810,0
52830,0
52850,0
52870,0
52890,0
52910,0
52930,0
52950,0
52970,0
52990,0
53010,0
53030,0
53050,0
53070,0
53090,0
53110,0
53130,0
53150,0
53170,0
53190,0
53210,0
53230,0
53250,0
53270,0
53290,0
53310,0
53330,0
53350,0
53370,0
53390,0
53410,0
53430,0
53450,0
53470,0
53490,0
53510,0
53530,0
53550,0
53570,0
53590,0
53610,0
53630,0
53650,0
53670,0
53690,0
53710,0
53730,0
53750,0
53770,0
53790,0
53810,0
53830,0
53850,0
53870,0
53890,0
53910,0
53930,0
53950,0
53970,0
53990,0
54010,0
54030,0
54050,0
54070,0
54090,0
54110,0
54130,0
54150,0
54170,0
54190,0
54210,0
54230,0
54250,0
54270,0
54290,0
54310,0
54330,0
54350,0
54370,0
54390,0
54410,0
54430,0
54450,0
54470,0
54490,0
54510,0
54530,0
54550,0
54570,0
54590,0
54610,0
54630,0
54650,0
54670,0
54690,0
54710,0
54730,0
54750,0
54770,0
54790,0
54810,0
54830,0
54850,0
54870,0
54890,0
54910,0
54930,0
54950,0
54970,0
54990,0
55010,0
55030,0
55050,0
55070,0
55090,0
55110,0
55130,0
55150,0
55170,0
55190,0
55210,0
55230,0
55250,0
55270,0
55290,0
55310,0
55330,0
55350,0
55370,0
55390,0
55410,0
55430,0
55450,0
55470,0
55490,0
55510,0
55530,0
55550,0
55570,0
55590,0
55610,0
55630,0
55650,0
55670,0
55690,0
